book,vote,vote_title,row_type,head_code,head_title,approved_estimates_2025_2026,gross_expenditure_2026_2027,appropriations_in_aid_2026_2027,net_expenditure_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109126800,Water harvesting Projects - CWWDA 1747,275000000,0,0,0,0,0,144,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109126900,Water harvesting Projects - LVNWWDA,95000000,100000000,0,100000000,100000000,261000000,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127000,Water Harvesting Projects - Central Rift Valley WWDA,0,27000000,0,27000000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127100,Water Harvesting Projects -Tanathi WWDA,160000000,64000000,0,64000000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127300,Water Harvesting Projects - North Rift Valley WWDA,415000000,0,0,0,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127400,Tana Water Works Development Agency,310000000,841340000,0,841340000,171000000,300000000,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127500,Coast WWDA Projects,455000000,50000000,0,50000000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127600,Lake Victoria North WWDA Projects II,127000000,100000000,0,100000000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127700,Lake Victoria South WWDA Projects II,540000000,406000000,0,406000000,683100000,592000000,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109127800,Central Rift Valley WWDA Projects.,200000000,107000000,0,107000000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128000,Northern WWDA Projects,770000000,458900000,0,458900000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128100,North Rift Valley WWDA Projects.,1199000000,172600000,0,172600000,0,0,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128300,Mbeere South Water Supply (TWWDA) 1748,281757651,102000000,0,102000000,780000000,827500000,145,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128500,Kenya Water Sanitation and Hygiene,5140000000,6127000000,0,6127000000,9062000000,8734000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128600,Kibusta and Tirat Water Projects HQs,50000000,50000000,0,50000000,0,0,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109128700,Restoration and Conservation of Water Catchment Areas,50000000,170000000,0,170000000,130000000,120000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129000,Resettlement Action Plan (RAP) Coast WWDA,0,315000000,0,315000000,1000000000,104000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129400,Public Participation Projects,0,41000000,0,41000000,41000000,0,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129600,Kobujoi Water Project,200000000,17000000,0,17000000,0,0,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129700,Hurri Hills Water and Sanitation Project,0,0,0,0,50000000,90500000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129800,Mua Hills Water Project,0,0,0,0,80000000,110000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109129900,Ewaso Water and Climate Resilience Programme (EWFCP),0,0,0,0,50000000,100000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130200,Drilling and Equipping of Goriale Shantabaq,233901215,0,0,0,0,0,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130300,Water Supply Projects,1825000000,681000000,0,681000000,700000000,1030000000,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130400,Boreholes 1749,305000000,0,0,0,0,0,146,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130500,Muumoni Community (Masii Location) Borehole,10000000,0,0,0,0,0,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130600,Kanana Water Pan - Lakathi Sub Location,19000000,71000000,0,71000000,0,0,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130800,Kelonget Water Dam,50000000,100000000,0,100000000,0,0,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109130900,Water Security & Climate Resilience - Mwache Dam,2779901215,5822500000,3400000000,2422500000,7100000000,7230000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131000,Water Projects - NWHSA,790000000,90100000,0,90100000,0,0,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131100,Development of Kenya Hydrology Atlas,0,0,0,0,18000000,18000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131200,Hydrological Capacity Development and Knowledge Dissemination,0,0,0,0,18000000,25000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131300,Hydrological Research Climate-Resilient Water Resources & Infra,0,0,0,0,20000000,20000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131400,National Urban Water Supply and Sanitation Project,0,0,0,0,500000000,868000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131500,Sagana River Restoration,100000000,50000000,0,50000000,0,0,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131600,Support to Waste Water Management to Lake Victoria South,0,220000000,200000000,20000000,195000000,1527000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109131700,National Urban Water Supply and Sanitation Programme (WSSP) 1750,0,1144000000,1029000000,115000000,4618200000,14799000000,147,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109132000,Water Supply Projects,490000000,537000000,0,537000000,0,0,148,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109132100,Rehabilitation and Maintenance of Water & Sanitation Facilities,235000000,0,0,0,0,0,148,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109132400,Informal Settlement Sanitation Project,0,650000000,650000000,0,0,0,148,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,head,1109132500,Water Pans and Dams,0,580000000,0,580000000,0,0,148,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,State Department for Water & Sanitation,vote_total,,TOTAL FOR VOTE,37014398232,47955645997,18568300000,29387345997,59117000000,88271000000,148,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112100400,Construction of Land registries,0,291000000,291000000,0,326409086,121141465,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112100500,Renovation of Land Offices,0,90000000,90000000,0,120000000,129000000,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112100600,Digitization of Land Registries - BETA,0,387500000,87500000,300000000,417500000,420500000,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112100900,Infrastructure Improvement in Kenya Institute of Survey and Mapping,0,120000000,120000000,0,138000000,147000000,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112101100,Settlement of the Landless - BETA,6500390000,8221500000,21500000,8200000000,3242000000,3245000000,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112101200,National Land Value Index - BETA,0,30000000,30000000,0,40000000,70000000,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112101700,Public Participation Projects,5000000,0,0,0,0,0,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,head,1112101800,"Kenya Housing Finance,Land and Sustainable Investment Project",0,1000000000,0,1000000000,0,0,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1112,State Department for Lands and Physical Planning,vote_total,,TOTAL FOR VOTE,6505390000,10140000000,640000000,9500000000,4283909086,4132641465,404,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100100,Maintenance & Rehabilitation of Last Mile County Connectivity-BETA,32600410,528000000,500000000,28000000,1030000000,34000000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100400,Maintenance & Rehabilitation of NOFBI II Cable-BETA,115401640,416900000,0,416900000,0,0,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100500,Maintenance & Rehabilitation of NOFBI II Expansion Cable-BETA,0,900000000,900000000,0,950000000,950000000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100600,Government Shared Services,335258466,383178138,0,383178138,396200000,459100000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100700,Construction of Konza Complex Phase I B-BETA,110401640,175401640,0,175401640,193000000,225000000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100800,Supervision of Streetscape & Waste Water Reclamation Facilities,45816681,0,0,0,0,0,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122100900,Konza Technopolis Masterplan Consultancy - MDP2,2484037,0,0,0,0,0,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122101400,Horizontal Infrastructure Phase I - EPCF-BETA,27600410,0,0,0,0,0,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122101800,Konza data Center & Smart City Facilities-BETA,110401640,210000000,100000000,110000000,265000000,335000000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122102000,Horn of Africa Gateway Development Project-BETA,222632336,523000000,100000000,423000000,519000000,127000000,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122102300,Construction of KAIST at Konza Technopolis-BETA 2020,27600410,0,0,0,0,0,417,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122103000,Kenya Digital Economy Acceleration Project,2688002050,4338000000,1000000000,3338000000,14909000000,19199000000,418,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122103100,Digital Superhighway,382008200,382008200,0,382008200,408000000,468000000,418,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,head,1122103400,ICT Infrastructure & Connectivity Projects-BETA,1134992711,1475412022,0,1475412022,1432800000,1625900000,418,yes
fy-2026-27-development-book-volume-iii-1104-2111,1122,State Department for Information Communication Technology & Digital Economy,vote_total,,TOTAL FOR VOTE,5235200631,9331900000,2600000000,6731900000,20103000000,23423000000,418,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123100200,Modernization of KIMC Film,33672500,50000000,0,50000000,50000000,50000000,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123100300,KBC Analogue to Digital TV Migration-BETA,101569509,0,0,0,0,0,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123100400,KBC Rollout of Studio Mashinani-BETA,38640574,0,0,0,0,0,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123100500,Modernization of KNA National Desk and Press Center-BETA,151395527,205009754,0,205009754,215009754,235009754,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123101100,Medium Wave to FM Broadcast Migration,0,112430000,0,112430000,132430000,154930000,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,head,1123101200,Kenya Year Book Editorial Board Offices and Services Automation,0,30000000,0,30000000,30000000,47500000,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1123,State Department for Broadcasting & Telecommunications,vote_total,,TOTAL FOR VOTE,325278110,397439754,0,397439754,427439754,487439754,433,yes
fy-2026-27-development-book-volume-iii-1104-2111,1132,State Department for Sports,head,1132100100,Kenya Academy of Sports SASDF - AiA Funded Projects,80000000,0,0,0,0,0,439,yes
fy-2026-27-development-book-volume-iii-1104-2111,1132,State Department for Sports,head,1132100300,Establish an Automation & Digitalization System for Sports Registrar,20000000,34630000,0,34630000,0,0,439,yes
fy-2026-27-development-book-volume-iii-1104-2111,1132,State Department for Sports,head,1132101100,"Sports,Arts and Social Development Fund",0,24924250000,24924250000,0,18900000000,19901700000,439,yes
fy-2026-27-development-book-volume-iii-1104-2111,1132,State Department for Sports,head,1132102000,General Administration & Support Services,0,3800000000,0,3800000000,0,0,439,yes
fy-2026-27-development-book-volume-iii-1104-2111,1132,State Department for Sports,vote_total,,TOTAL FOR VOTE,100000000,28758880000,24924250000,3834630000,18900000000,19901700000,439,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134100500,Establishment of an Integrated Records Management System (IRMS),0,0,0,0,50000000,42000000,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134100600,Refurbishment of Archives offices,86980000,27000000,0,27000000,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134100700,Installation of mobile shelves,0,38000000,0,38000000,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134101200,Installation of the Library Information Management System (LIMS),0,0,0,0,65000000,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134101600,Rehabilitation and Upgrade of Kapenguria 6 Facility/ Museum,0,37690000,0,37690000,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134103300,Professional & Scientific Training for Devlpmnt of Culture Tourism,10000000,10000000,0,10000000,10000000,10000000,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134104200,Construction and Rehabilitation of Cultural Centers - KCC,40000000,0,0,0,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134104600,Wundanyi Youth Resource (Culture & Talent) Centre - HQ (SASDF AiA),0,7000000,0,7000000,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134104700,Rehab. & Refurbishment of Theatre Halls-Kenya National Theatre KCC,0,24350000,0,24350000,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",head,1134104800,Civil works on Jaramogi Oginga Odinga Mausoleum,75000000,0,0,0,0,0,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1134,"State Department for Culture, The Arts and Heritage",vote_total,,TOTAL FOR VOTE,211980000,144040000,0,144040000,125000000,52000000,454,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135100800,Youth Empowerment Centres -BETA,45000000,80000000,0,80000000,145000000,120000000,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135101100,VIVA Youth Programme-BETA,56000000,95000000,50000000,45000000,0,0,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135101400,GoK/ENFPA 10th Country Programme,10530000,0,0,0,0,0,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135101600,Film Location Mapping,15000000,15000000,0,15000000,0,0,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135101700,Establishment of Kenya Film School,19700000,18530000,0,18530000,0,0,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,head,1135101900,National Youth Opportunity Towards Advancement (NYOTA),940046325,3707810000,0,3707810000,1829150000,1950640000,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1135,State Department for Youth Affairs and Creative Economy,vote_total,,TOTAL FOR VOTE,1086276325,3916340000,50000000,3866340000,1974150000,2070640000,462,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152100300,SonduHomabay Ndhiwa Awendo Electrification Project-BETA,131285114,0,0,0,0,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152100400,Loiyangalani - Suswa transmission line,0,0,0,0,263000000,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152100500,Bogoria Silali Geothermal Project,1606000000,0,0,0,2224000000,13489000000,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152100700,Transmission line Mombasa-Nairobi,0,0,0,0,367000000,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152101300,Olkaria Lessos Kisumu Power Lines Construction Project,461086029,0,0,0,0,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152101400,Turkwell- Ortum- Kitale,65334901,0,0,0,0,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152101800,Eastern Electricity Highway Project (Ethiopia- Kenya Interconnector),40814522,0,0,0,2918000000,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152102200,Menengai Geothermal Development Project,0,0,0,0,2645000000,2899000000,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152102400,Interconnection Project of Electric Grids of Nile Equitorial lakes Co,0,0,0,0,1296000000,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152102700,Last Mile Electricity Connectivity-BETA,5041380422,0,0,0,0,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152103100,Multi-National Kenya-TZ Power Interconnection Project-BETA 2080,45067908,0,0,0,0,0,477,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152103200,Kenya Electricity Modernization Project,0,50000000,0,50000000,0,0,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152103500,Street-lighting,241629044,0,0,0,0,0,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152103900,Power Transmission System Improvement project,184543208,0,0,0,0,0,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152104400,Electrification of Public Facilities,0,4950000000,2450000000,2500000000,1147000000,4784000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152104600,Solar Maintenance Programme,0,200000000,100000000,100000000,240000000,40000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105100,Nuclear Power Plant Siting,104069250,80000000,0,80000000,493000000,2883000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105200,Strategic Environmental Assessment,34704301,38000000,0,38000000,150000000,50000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105300,Lake Turkana Wind power Project,0,655000000,0,655000000,0,0,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105400,Hydro dams Water catchment re-afforestation,0,100000000,100000000,0,481000000,107000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105500,Solar PV installation on Institutions and or community boreholes in,0,155000000,155000000,0,167000000,247000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105600,Development of Community Small Hydro Power projects,0,90000000,90000000,0,94000000,110000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105800,Installation of wind masts & data loggers and rehabilitation of pre 2081,0,114000000,114000000,0,128000000,144000000,478,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152105900,Energy Efficiency Programme (Investment Grade Audits,0,70000000,70000000,0,84000000,100000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106000,Construction of institutional biogas plants,0,220000000,220000000,0,239000000,335000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106100,Pilot programme on Domestic household biogas digesters (upscalling b,0,330000000,330000000,0,285000000,222000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106200,Expansion of Energy centres,0,250000000,250000000,0,301000000,500000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106300,Biofuel value chain development,0,80000000,80000000,0,68000000,88000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106400,Energy Efficient Charcoal Kilns Development,0,55000000,55000000,0,29000000,31000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106500,Geothermal Projects,0,457000000,457000000,0,243000000,243000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152106900,Installation of Transformers in Constituencies,0,3684000000,2200000000,1484000000,0,0,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152107200,Retrofitting of Mini Grids,160000000,0,0,0,0,0,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152107500,Resource Development for Nuclear Programme,37719463,55000000,0,55000000,130000000,172000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152107600,Nuclear Fuel Resources Exploration & Development,0,179000000,179000000,0,0,0,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152107800,Kenya Power Distribution System Modernization & Strengthening Projec 2082,0,0,0,0,347000000,5461000000,479,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152107900,Kenya Power Transmission Expansion Project,130995485,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108000,Kenya Off-Grid Solar Access Project for Underserved Counties (KOSAP),1130660647,1788100000,683060000,1105040000,78000000,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108100,220KV Kamburu - Embu - Thika Transmission Line,0,0,0,0,1605000000,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108300,Nuclear Policy and Legislation,27781452,42000000,0,42000000,62000000,45000000,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108400,Monitoring and Evaluation of Energy Projects,0,366000000,366000000,0,178000000,197000000,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108500,Refurbishment of Kawi House,0,80000000,80000000,0,169000000,232000000,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108700,Rabai - Kilifi Transmission Line-BETA,100737584,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152108900,Electrification of Level 4 & Level 3 Hospitals,40271507,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152109000,Electrification of Economic Zones,6995485,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152109300,East Africa Skills for Transformation & Regional Integration Project,212000000,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152109500,Loiyangalani-Marsabit 400 KV Transmission Line,0,0,0,0,852000000,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152109700,Rural Electrification Schemes 2083,382108914,0,0,0,0,0,480,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152109800,300MW Suswa geothernal project,9466077,0,0,0,0,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152110100,Kenya Nuclear Research Reactor program,3350000,55000000,0,55000000,1084000000,5322000000,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152110200,Publicity and Advocacy,44800915,30000000,0,30000000,124000000,145000000,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152110300,220kV Marsabit - Isiolo Transmission Line,0,0,0,0,721000000,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152110400,National System Control Centre & Makindu SS,5660647,1904000000,1268000000,636000000,2082000000,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152111100,Kenya Green Hydrogen Development,0,110000000,110000000,0,120000000,200000000,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152112300,Kenya Transmission Network Improvement Project,350990971,0,0,0,0,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152112500,REREC Projects,400000000,70000000,0,70000000,0,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152112700,Energy Center Bumula Project,0,0,0,0,0,70000000,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152112900,Electrification of Galana-Kulalu Irrigation Scheme,0,300000000,300000000,0,361000000,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152113500,Kenya Green Resillient Expansion of Energy,5000000000,0,0,0,0,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152113700,Public Participation Projects 2084,65000000,0,0,0,0,0,481,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152113800,Electrification of Public Facilities - III,375000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152113900,Connectivity to Leather Industrial Park - Kenanie,40814522,0,0,0,0,0,482,yes
